icao24,callsign,latitude,longitude,altitude,velocity,timestamp
3c6669,DLH43U  ,42.2359,-3.506,10668.0,221.22,2024-10-03 19:33:13
3c6667,DLH05U  ,45.4113,-3.0558,10668.0,233.9,2024-10-03 19:33:13
44028c,EJU4588 ,39.7841,-7.6144,10957.56,214.14,2024-10-03 19:33:13
4acb01,NSZ3659 ,42.5851,5.0284,10972.8,238.88,2024-10-03 19:33:13
ad564b,N959CC  ,38.5333,-82.4698,13106.4,178.83,2024-10-03 19:33:13
a61815,N492FT  ,35.5324,-101.0927,13106.4,221.19,2024-10-03 19:33:13
51116f,MBU6513 ,42.5393,6.0388,11574.78,243.04,2024-10-03 19:33:13
4bc8c3,PGT740  ,37.4841,30.492,10058.4,234.49,2024-10-03 19:33:13
40814c,GLMHA   ,44.1909,-2.6561,13106.4,227.12,2024-10-03 19:33:13
abf008,SWA3650 ,39.3125,-94.4632,10972.8,216.18,2024-10-03 19:33:13
511171,MBU6891 ,50.1736,15.3705,10972.8,219.14,2024-10-03 19:33:13
511170,MBU6003 ,49.84,15.7672,10980.42,230.58,2024-10-03 19:33:13
a46e8c,DOW385  ,40.8391,-83.4811,7315.2,137.83,2024-10-03 19:33:13
3c6672,DLH3WY  ,42.9571,10.5662,10668.0,224.0,2024-10-03 19:33:13
a8e37c,DAL3115 ,28.2347,-83.2482,5189.22,170.23,2024-10-03 19:33:13
a1b2ee,JBU52   ,34.1284,-78.9695,11277.6,241.53,2024-10-03 19:33:13
ac101f,SWA1136 ,41.4672,-80.602,11277.6,259.58,2024-10-03 19:33:13
a2d2da,N281MW  ,44.5145,-84.4462,11887.2,272.21,2024-10-03 19:33:13
ad90a3,AAL927  ,31.0735,-81.0644,8321.04,232.06,2024-10-03 19:33:13
471efc,WMT20QC ,40.3141,6.9798,10668.0,203.9,2024-10-03 19:33:13
a798ad,WMN589  ,30.7848,-85.1861,12496.8,250.71,2024-10-03 19:33:13
a4d84d,CTL105  ,43.2583,-89.0401,2705.1,90.52,2024-10-03 19:33:13
a88072,NKS1237 ,36.2681,-83.9238,11277.6,226.81,2024-10-03 19:33:13
a94b50,UAL378  ,41.5201,-90.6603,10363.2,212.65,2024-10-03 19:33:13
a88bde,NOAA65  ,31.9505,-83.1092,6705.6,130.86,2024-10-03 19:33:13
440248,EJU87TQ ,41.9799,-5.4374,11590.02,211.69,2024-10-03 19:33:13
4b1880,SWR8T   ,46.9713,-74.5632,11582.4,203.52,2024-10-03 19:33:13
4b1881,SWR14V  ,44.4589,-66.9685,12192.0,213.59,2024-10-03 19:33:13
a0f4a2,DAL289  ,44.5671,-68.6597,10972.8,219.42,2024-10-03 19:33:13
a6f23d,DAL499  ,41.9122,-87.4556,10668.0,260.92,2024-10-03 19:33:13
ac1afa,SWA462  ,39.6535,-101.1818,11277.6,249.68,2024-10-03 19:33:13
3c5ee7,EWG74F  ,51.1898,1.8824,11887.2,236.0,2024-10-03 19:33:13
aa30e9,CXK167  ,36.0429,-85.6283,2705.1,52.72,2024-10-03 19:33:13
a94b2e,UAL1119 ,37.5461,-104.2202,10058.4,252.95,2024-10-03 19:33:13
46b82a,AEE7PT  ,40.7686,8.7722,10363.2,207.57,2024-10-03 19:33:13
a34291,UPS5328 ,35.0158,-83.6474,10675.62,241.82,2024-10-03 19:33:13
46b82f,AEE665  ,42.8664,15.5158,10668.0,215.04,2024-10-03 19:33:13
ae5ad5,SHINR29 ,30.6786,-97.7801,746.76,70.09,2024-10-03 19:33:13
a8a87e,UAL928  ,47.4851,-79.3161,11590.02,198.25,2024-10-03 19:33:13
3c5ef0,EWG16R  ,51.3789,4.0595,11887.2,233.4,2024-10-03 19:33:13
ac8fbd,N9083Z  ,42.3385,-76.8397,5966.46,82.25,2024-10-03 19:33:39
a23582,N241UK  ,33.4456,-116.6132,4838.7,49.65,2024-10-03 19:33:39
4b1804,SWR28L  ,47.6834,4.5979,10035.54,226.26,2024-10-03 19:33:39
4b1808,SWR2075 ,42.2844,-3.375,10972.8,242.82,2024-10-03 19:33:39
4b1800,SWR181V ,40.5751,19.9796,11582.4,222.75,2024-10-03 19:33:39
aaef60,AAL311  ,42.6287,-96.2153,11590.02,209.89,2024-10-03 19:33:39
4952ca,TAP556  ,40.3322,-7.1873,10363.2,232.1,2024-10-03 19:33:39
4952cb,TAP574  ,47.1469,-0.2061,10980.42,217.54,2024-10-03 19:33:39
4952cd,TAP755  ,48.4212,1.4491,11277.6,253.98,2024-10-03 19:33:39
a3a575,JBU1955 ,41.1744,-73.7616,7924.8,217.65,2024-10-03 19:33:39
ad3c16,AAL2124 ,36.7254,-121.3035,9128.76,248.85,2024-10-03 19:33:39
a5954e,UAL2673 ,39.4998,-89.8624,10363.2,219.88,2024-10-03 19:33:39
ace6b9,N930LX  ,30.7016,-91.0116,9448.8,172.07,2024-10-03 19:33:39
a1befc,UAL469  ,39.6967,-98.4094,11582.4,237.11,2024-10-03 19:33:39
a97808,N709WY  ,31.0374,-85.715,7627.62,141.37,2024-10-03 19:33:39
a808d7,ATN3308 ,37.7615,-83.9809,8237.22,228.58,2024-10-03 19:33:39
4952c1,TAP534  ,49.4987,5.6977,10972.8,227.81,2024-10-03 19:33:39
4952c5,TAP74NA ,45.6497,-2.6014,10355.58,215.97,2024-10-03 19:33:39
4952c6,TAP783  ,57.0969,13.3753,10980.42,242.27,2024-10-03 19:33:39
ac83aa,N905VR  ,35.1055,-99.702,12192.0,252.42,2024-10-03 19:33:39
4952c8,TAP86VC ,41.8818,3.232,11887.2,222.3,2024-10-03 19:33:39
a2ded8,SWA3530 ,28.9746,-78.7544,12496.8,227.72,2024-10-03 19:33:39
39de41,TVF70WG ,45.3545,10.4963,11567.16,231.36,2024-10-03 19:33:39
3c6669,DLH43U  ,42.2149,-3.5674,10668.0,220.29,2024-10-03 19:33:39
3c6667,DLH05U  ,45.3718,-3.1118,10660.38,233.54,2024-10-03 19:33:39
44028c,EJU4588 ,39.8223,-7.5732,10965.18,213.74,2024-10-03 19:33:39
4acb01,NSZ3659 ,42.6267,5.0797,10972.8,238.19,2024-10-03 19:33:39
ad564b,N959CC  ,38.5262,-82.5315,13106.4,178.83,2024-10-03 19:33:39
a61815,N492FT  ,35.5414,-101.0318,13106.4,221.6,2024-10-03 19:33:39
51116f,MBU6513 ,42.5846,6.0979,11574.78,243.04,2024-10-03 19:33:39
4bc8c3,PGT740  ,37.3826,30.5157,10058.4,234.39,2024-10-03 19:33:39
40814c,GLMHA   ,44.245,-2.6421,13106.4,227.12,2024-10-03 19:33:39
abf008,SWA3650 ,39.3062,-94.5269,10972.8,216.25,2024-10-03 19:33:39
511171,MBU6891 ,50.2135,15.3183,10972.8,222.7,2024-10-03 19:33:39
511170,MBU6003 ,49.8826,15.7141,10972.8,228.98,2024-10-03 19:33:39
a46e8c,DOW385  ,40.8572,-83.5165,7315.2,137.83,2024-10-03 19:33:39
3c6672,DLH3WY  ,42.9114,10.593,10660.38,224.94,2024-10-03 19:33:39
a8e37c,DAL3115 ,28.2663,-83.277,5189.22,172.06,2024-10-03 19:33:39
a1b2ee,JBU52   ,34.1636,-78.9151,11285.22,241.93,2024-10-03 19:33:39
ac101f,SWA1136 ,41.4595,-80.519,11277.6,259.13,2024-10-03 19:33:39
a2d2da,N281MW  ,44.4949,-84.3595,11879.58,272.37,2024-10-03 19:33:39
ad90a3,AAL927  ,31.0214,-81.0655,8199.12,229.99,2024-10-03 19:33:39
471efc,WMT20QC ,40.3053,6.921,10660.38,204.41,2024-10-03 19:33:39
a798ad,WMN589  ,30.7699,-85.121,12496.8,250.6,2024-10-03 19:33:39
a4d84d,CTL105  ,43.253,-89.0136,2743.2,87.84,2024-10-03 19:33:39
a88072,NKS1237 ,36.2051,-83.9187,11277.6,227.36,2024-10-03 19:33:39
a94b50,UAL378  ,41.5066,-90.7396,10363.2,212.54,2024-10-03 19:33:39
a88bde,NOAA65  ,31.9875,-83.1173,6705.6,130.26,2024-10-03 19:33:39
440248,EJU87TQ ,42.0281,-5.4063,11582.4,211.23,2024-10-03 19:33:39
4b1880,SWR8T   ,46.9553,-74.635,11582.4,204.01,2024-10-03 19:33:39
4b1881,SWR14V  ,44.4376,-67.0245,12192.0,214.04,2024-10-03 19:33:39
a0f4a2,DAL289  ,44.5296,-68.7261,10972.8,219.42,2024-10-03 19:33:39
a6f23d,DAL499  ,41.9178,-87.3743,10668.0,261.43,2024-10-03 19:33:39
ac1afa,SWA462  ,39.6511,-101.1052,11277.6,249.18,2024-10-03 19:33:39
3c5ee7,EWG74F  ,51.1678,1.9598,11887.2,236.21,2024-10-03 19:33:39
aa30e9,CXK167  ,36.0204,-85.4998,2705.1,52.93,2024-10-03 19:33:39
a94b2e,UAL1119 ,37.4807,-104.2029,10058.4,252.84,2024-10-03 19:33:39
46b82a,AEE7PT  ,40.7784,8.6988,10363.2,207.46,2024-10-03 19:33:39
a34291,UPS5328 ,34.9727,-83.5999,10675.62,241.86,2024-10-03 19:33:39
46b82f,AEE665  ,42.8242,15.5587,10668.0,217.61,2024-10-03 19:33:39
ae5ad5,SHINR29 ,30.6764,-97.7985,701.04,68.13,2024-10-03 19:33:39
a8a87e,UAL928  ,47.4513,-79.3657,11582.4,197.89,2024-10-03 19:33:39
3c5ef0,EWG16R  ,51.413,4.1274,11887.2,233.48,2024-10-03 19:33:39
ac8fbd,N9083Z  ,42.3214,-76.8527,6057.9,81.55,2024-10-03 19:34:06
a23582,N241UK  ,33.4456,-116.6132,4754.88,49.65,2024-10-03 19:34:06
4b1804,SWR28L  ,47.7226,4.5461,10073.64,229.55,2024-10-03 19:34:06
4b1808,SWR2075 ,42.3036,-3.3193,10972.8,242.82,2024-10-03 19:34:06
4b1800,SWR181V ,40.6178,19.9377,11582.4,224.92,2024-10-03 19:34:06
aaef60,AAL311  ,42.6287,-96.2819,11590.02,209.89,2024-10-03 19:34:06
4952ca,TAP556  ,40.3714,-7.1348,10363.2,233.56,2024-10-03 19:34:06
4952cb,TAP574  ,47.1813,-0.1504,10988.04,217.63,2024-10-03 19:34:06
4952cd,TAP755  ,48.377,1.3906,11285.22,253.73,2024-10-03 19:34:06
a3a575,JBU1955 ,41.1416,-73.8154,7924.8,217.49,2024-10-03 19:34:06
ad3c16,AAL2124 ,36.6903,-121.2508,9311.64,248.45,2024-10-03 19:34:06
a5954e,UAL2673 ,39.4586,-89.903,10363.2,220.29,2024-10-03 19:34:06
ace6b9,N930LX  ,30.7035,-90.9695,9448.8,172.05,2024-10-03 19:34:06
a1befc,UAL469  ,39.6802,-98.4792,11582.4,237.6,2024-10-03 19:34:06
a97808,N709WY  ,31.0186,-85.6864,7627.62,141.68,2024-10-03 19:34:06
a808d7,ATN3308 ,37.7498,-83.9206,8229.6,228.47,2024-10-03 19:34:06
4952c1,TAP534  ,49.5205,5.7622,10972.8,227.57,2024-10-03 19:34:06
4952c5,TAP74NA ,45.6881,-2.5611,10355.58,215.97,2024-10-03 19:34:06
4952c6,TAP783  ,57.0608,13.3092,10980.42,242.27,2024-10-03 19:34:06
ac83aa,N905VR  ,35.1337,-99.768,12192.0,252.88,2024-10-03 19:34:06
4952c8,TAP86VC ,35.85,-4.575,11887.2,222.01,2024-10-03 19:34:06
a2ded8,SWA3530 ,29.0254,-78.746,12496.8,228.23,2024-10-03 19:34:06
39de41,TVF70WG ,45.3763,10.4244,11567.16,231.56,2024-10-03 19:34:06
3c6669,DLH43U  ,42.1948,-3.6261,10660.38,219.82,2024-10-03 19:34:06
3c6667,DLH05U  ,45.332,-3.1681,10652.76,233.54,2024-10-03 19:34:06
44028c,EJU4588 ,39.8623,-7.5303,10965.18,214.07,2024-10-03 19:34:06
4acb01,NSZ3659 ,42.6662,5.1279,10972.8,237.5,2024-10-03 19:34:06
ad564b,N959CC  ,38.5201,-82.584,13106.4,178.83,2024-10-03 19:34:06
a61815,N492FT  ,35.5506,-100.9699,13106.4,221.69,2024-10-03 19:34:06
51116f,MBU6513 ,42.6237,6.1489,11574.78,243.76,2024-10-03 19:34:06
4bc8c3,PGT740  ,37.3499,30.5232,10058.4,234.81,2024-10-03 19:34:06
40814c,GLMHA   ,44.2951,-2.6291,13106.4,227.12,2024-10-03 19:34:06
abf008,SWA3650 ,39.2999,-94.5913,10972.8,216.25,2024-10-03 19:34:06
511171,MBU6891 ,50.249,15.2719,10972.8,224.94,2024-10-03 19:34:06
511170,MBU6003 ,49.9266,15.6586,10965.18,227.78,2024-10-03 19:34:06
a46e8c,DOW385  ,40.8751,-83.5515,7315.2,137.12,2024-10-03 19:34:06
3c6672,DLH3WY  ,42.8646,10.62,10668.0,224.06,2024-10-03 19:34:06
a8e37c,DAL3115 ,28.3024,-83.2841,5189.22,172.54,2024-10-03 19:34:06
a1b2ee,JBU52   ,34.1943,-78.864,11285.22,242.56,2024-10-03 19:34:06
ac101f,SWA1136 ,41.4519,-80.437,11277.6,259.77,2024-10-03 19:34:06
a2d2da,N281MW  ,44.4776,-84.2825,11887.2,273.01,2024-10-03 19:34:06
ad90a3,AAL927  ,30.9712,-81.0665,8077.2,225.87,2024-10-03 19:34:06
471efc,WMT20QC ,40.2968,6.8644,10668.0,204.41,2024-10-03 19:34:06
a798ad,WMN589  ,30.7429,-85.0596,12496.8,249.29,2024-10-03 19:34:06
a4d84d,CTL105  ,43.2482,-88.9866,2689.86,93.21,2024-10-03 19:34:06
a88072,NKS1237 ,36.1509,-83.9143,11277.6,227.36,2024-10-03 19:34:06
a94b50,UAL378  ,41.4962,-90.8002,10363.2,212.15,2024-10-03 19:34:06
a88bde,NOAA65  ,32.0178,-83.1239,6705.6,130.36,2024-10-03 19:34:06
440248,EJU87TQ ,42.0722,-5.3777,11574.78,210.99,2024-10-03 19:34:06
4b1880,SWR8T   ,46.9411,-74.6984,11582.4,205.14,2024-10-03 19:34:06
4b1881,SWR14V  ,44.412,-67.0902,12192.0,214.11,2024-10-03 19:34:06
a0f4a2,DAL289  ,44.4965,-68.7846,10980.42,220.06,2024-10-03 19:34:06
a6f23d,DAL499  ,41.9233,-87.2959,10668.0,261.48,2024-10-03 19:34:06
ac1afa,SWA462  ,39.6488,-101.0309,11277.6,249.2,2024-10-03 19:34:06
3c5ee7,EWG74F  ,51.1467,2.0336,11894.82,236.42,2024-10-03 19:34:06
aa30e9,CXK167  ,36.0204,-85.4998,2705.1,52.93,2024-10-03 19:34:06
a94b2e,UAL1119 ,37.4207,-104.1871,10050.78,252.34,2024-10-03 19:34:06
46b82a,AEE7PT  ,40.7838,8.6368,10363.2,209.63,2024-10-03 19:34:06
a34291,UPS5328 ,34.9298,-83.5529,10675.62,242.2,2024-10-03 19:34:06
46b82f,AEE665  ,42.8004,15.5829,10668.0,218.02,2024-10-03 19:34:06
ae5ad5,SHINR29 ,30.6644,-97.8124,640.08,67.66,2024-10-03 19:34:06
a8a87e,UAL928  ,47.4202,-79.4112,11590.02,197.89,2024-10-03 19:34:06
3c5ef0,EWG16R  ,51.4429,4.1872,11894.82,233.56,2024-10-03 19:34:06
ac8fbd,N9083Z  ,42.2948,-76.8729,6202.68,82.0,2024-10-03 19:34:47
a23582,N241UK  ,33.4456,-116.6132,4678.68,49.65,2024-10-03 19:34:47
4b1804,SWR28L  ,47.79,4.4567,10226.04,230.62,2024-10-03 19:34:47
4b1808,SWR2075 ,42.3464,-3.1945,10972.8,243.75,2024-10-03 19:34:47
4b1800,SWR181V ,40.6835,19.8731,11582.4,223.06,2024-10-03 19:34:47
aaef60,AAL311  ,42.6286,-96.3889,11582.4,209.89,2024-10-03 19:34:47
4952ca,TAP556  ,40.4293,-7.057,10363.2,233.92,2024-10-03 19:34:47
4952cb,TAP574  ,47.2341,-0.0627,10988.04,215.32,2024-10-03 19:34:47
4952cd,TAP755  ,48.3034,1.2941,11285.22,253.45,2024-10-03 19:34:47
a3a575,JBU1955 ,41.0918,-73.8995,7924.8,217.66,2024-10-03 19:34:47
ad3c16,AAL2124 ,36.6291,-121.159,9646.92,246.61,2024-10-03 19:34:47
a5954e,UAL2673 ,39.3919,-89.9682,10363.2,219.98,2024-10-03 19:34:47
ace6b9,N930LX  ,30.7067,-90.896,9448.8,172.05,2024-10-03 19:34:47
a1befc,UAL469  ,39.6545,-98.5886,11582.4,237.75,2024-10-03 19:34:47
a97808,N709WY  ,30.9878,-85.6394,7627.62,142.09,2024-10-03 19:34:47
a808d7,ATN3308 ,37.731,-83.8204,8229.6,228.35,2024-10-03 19:34:47
4952c1,TAP534  ,49.5618,5.8841,10972.8,226.64,2024-10-03 19:34:47
4952c5,TAP74NA ,45.7505,-2.4951,10370.82,215.14,2024-10-03 19:34:47
4952c6,TAP783  ,56.9928,13.1855,10980.42,242.63,2024-10-03 19:34:47
ac83aa,N905VR  ,35.1758,-99.8665,12192.0,252.64,2024-10-03 19:34:47
4952c8,TAP86VC ,41.8068,3.0831,11894.82,222.3,2024-10-03 19:34:47
a2ded8,SWA3530 ,29.107,-78.7326,12496.8,229.17,2024-10-03 19:34:47
39de41,TVF70WG ,45.4107,10.3126,11567.16,231.97,2024-10-03 19:34:47
3c6669,DLH43U  ,42.1618,-3.722,10652.76,219.82,2024-10-03 19:34:47
3c6667,DLH05U  ,45.2687,-3.2574,10652.76,234.63,2024-10-03 19:34:47
44028c,EJU4588 ,39.9216,-7.4664,10988.04,214.8,2024-10-03 19:34:47
4acb01,NSZ3659 ,42.7331,5.2097,10972.8,236.73,2024-10-03 19:34:47
ad564b,N959CC  ,38.5101,-82.6704,13106.4,178.39,2024-10-03 19:34:47
a61815,N492FT  ,35.5654,-100.8685,13106.4,222.11,2024-10-03 19:34:47
51116f,MBU6513 ,42.6911,6.2367,11574.78,244.49,2024-10-03 19:34:47
4bc8c3,PGT740  ,37.2367,30.5496,10058.4,235.5,2024-10-03 19:34:47
40814c,GLMHA   ,44.3797,-2.607,13098.78,227.63,2024-10-03 19:34:47
abf008,SWA3650 ,39.2897,-94.6938,10972.8,216.82,2024-10-03 19:34:47
511171,MBU6891 ,50.3099,15.1925,10972.8,218.42,2024-10-03 19:34:47
511170,MBU6003 ,49.9926,15.5754,10957.56,226.41,2024-10-03 19:34:47
a46e8c,DOW385  ,40.9038,-83.6076,7315.2,137.12,2024-10-03 19:34:47
3c6672,DLH3WY  ,42.7873,10.6648,10683.24,223.59,2024-10-03 19:34:47
a8e37c,DAL3115 ,28.3571,-83.2436,5189.22,170.35,2024-10-03 19:34:47
a1b2ee,JBU52   ,34.2412,-78.7697,11285.22,243.6,2024-10-03 19:34:47
ac101f,SWA1136 ,41.4402,-80.3132,11277.6,259.77,2024-10-03 19:34:47
a2d2da,N281MW  ,44.445,-84.1391,11887.2,273.17,2024-10-03 19:34:47
ad90a3,AAL927  ,30.8848,-81.0684,7924.8,222.81,2024-10-03 19:34:47
471efc,WMT20QC ,40.2826,6.7697,10668.0,204.0,2024-10-03 19:34:47
a798ad,WMN589  ,30.6811,-84.9808,12260.58,243.86,2024-10-03 19:34:47
a4d84d,CTL105  ,43.2399,-88.9418,2697.48,91.1,2024-10-03 19:34:47
a88072,NKS1237 ,36.0659,-83.9076,11277.6,227.87,2024-10-03 19:34:47
a94b50,UAL378  ,41.4791,-90.8998,10363.2,212.15,2024-10-03 19:34:47
a88bde,NOAA65  ,32.0657,-83.1344,6705.6,129.85,2024-10-03 19:34:47
440248,EJU87TQ ,42.1425,-5.332,11574.78,210.99,2024-10-03 19:34:47
4b1880,SWR8T   ,46.917,-74.806,11582.4,205.79,2024-10-03 19:34:47
4b1881,SWR14V  ,44.3765,-67.1805,12192.0,215.02,2024-10-03 19:34:47
a0f4a2,DAL289  ,44.446,-68.8735,10972.8,220.78,2024-10-03 19:34:47
a6f23d,DAL499  ,41.9323,-87.1632,10668.0,261.34,2024-10-03 19:34:47
ac1afa,SWA462  ,39.6451,-100.9125,11277.6,248.18,2024-10-03 19:34:47
3c5ee7,EWG74F  ,51.1112,2.1564,11902.44,235.92,2024-10-03 19:34:47
aa30e9,CXK167  ,36.0204,-85.4998,2705.1,52.93,2024-10-03 19:34:47
a94b2e,UAL1119 ,37.3311,-104.163,10058.4,252.16,2024-10-03 19:34:47
46b82a,AEE7PT  ,40.7927,8.5333,10363.2,210.71,2024-10-03 19:34:47
a34291,UPS5328 ,34.8638,-83.4806,10675.62,242.24,2024-10-03 19:34:47
46b82f,AEE665  ,42.7248,15.659,10668.0,214.84,2024-10-03 19:34:47
ae5ad5,SHINR29 ,30.6518,-97.837,624.84,66.24,2024-10-03 19:34:47
a8a87e,UAL928  ,47.3683,-79.491,11582.4,196.1,2024-10-03 19:34:47
3c5ef0,EWG16R  ,51.5,4.3017,11894.82,233.64,2024-10-03 19:34:47
ac8fbd,N9083Z  ,42.2823,-76.8824,6271.26,82.7,2024-10-03 19:35:07
a23582,N241UK  ,33.4456,-116.6132,4655.82,49.65,2024-10-03 19:35:07
4b1804,SWR28L  ,47.813,4.426,10309.86,228.78,2024-10-03 19:35:07
4b1808,SWR2075 ,42.3637,-3.1441,10972.8,243.54,2024-10-03 19:35:07
4b1800,SWR181V ,40.7155,19.8415,11582.4,220.8,2024-10-03 19:35:07
aaef60,AAL311  ,42.6286,-96.4373,11582.4,209.38,2024-10-03 19:35:07
4952ca,TAP556  ,40.4627,-7.012,10363.2,235.02,2024-10-03 19:35:07
4952cb,TAP574  ,47.2577,-0.024,10988.04,214.21,2024-10-03 19:35:07
4952cd,TAP755  ,48.2715,1.2528,11285.22,253.16,2024-10-03 19:35:07
a3a575,JBU1955 ,41.072,-73.9328,7924.8,217.25,2024-10-03 19:35:07
ad3c16,AAL2124 ,36.6004,-121.1161,9799.32,245.82,2024-10-03 19:35:07
a5954e,UAL2673 ,39.3622,-89.9971,10363.2,219.98,2024-10-03 19:35:07
ace6b9,N930LX  ,30.7084,-90.8587,9448.8,172.05,2024-10-03 19:35:07
a1befc,UAL469  ,39.6423,-98.6396,11582.4,237.9,2024-10-03 19:35:07
a97808,N709WY  ,30.9715,-85.6144,7627.62,142.81,2024-10-03 19:35:07
a808d7,ATN3308 ,37.7229,-83.777,8229.6,228.35,2024-10-03 19:35:07
4952c1,TAP534  ,49.5791,5.9351,10965.18,226.19,2024-10-03 19:35:07
4952c5,TAP74NA ,45.7826,-2.461,10370.82,214.73,2024-10-03 19:35:07
4952c6,TAP783  ,56.9626,13.1306,10980.42,242.63,2024-10-03 19:35:07
ac83aa,N905VR  ,35.1968,-99.9157,12192.0,252.64,2024-10-03 19:35:07
4952c8,TAP86VC ,41.7838,3.0377,11887.2,223.02,2024-10-03 19:35:07
a2ded8,SWA3530 ,29.1438,-78.7265,12496.8,229.76,2024-10-03 19:35:07
39de41,TVF70WG ,45.427,10.2598,11567.16,231.77,2024-10-03 19:35:07
3c6669,DLH43U  ,42.1446,-3.7719,10652.76,220.5,2024-10-03 19:35:07
3c6667,DLH05U  ,45.2406,-3.297,10668.0,235.72,2024-10-03 19:35:07
44028c,EJU4588 ,39.9499,-7.4359,10988.04,214.07,2024-10-03 19:35:07
4acb01,NSZ3659 ,42.7617,5.2449,10972.8,237.43,2024-10-03 19:35:07
ad564b,N959CC  ,38.5055,-82.7098,13106.4,178.39,2024-10-03 19:35:07
a61815,N492FT  ,35.5723,-100.8213,13106.4,222.11,2024-10-03 19:35:07
51116f,MBU6513 ,42.7194,6.2736,11574.78,244.49,2024-10-03 19:35:07
4bc8c3,PGT740  ,37.1964,30.559,10058.4,235.5,2024-10-03 19:35:07
40814c,GLMHA   ,44.4191,-2.5968,13106.4,227.72,2024-10-03 19:35:07
abf008,SWA3650 ,39.2846,-94.7435,10972.8,216.31,2024-10-03 19:35:07
511171,MBU6891 ,50.347,15.1443,10972.8,216.9,2024-10-03 19:35:07
511170,MBU6003 ,50.0222,15.538,10957.56,226.01,2024-10-03 19:35:07
a46e8c,DOW385  ,40.918,-83.6354,7315.2,136.4,2024-10-03 19:35:07
3c6672,DLH3WY  ,42.7541,10.684,10683.24,223.12,2024-10-03 19:35:07
a8e37c,DAL3115 ,28.3645,-83.2125,5189.22,169.6,2024-10-03 19:35:07
a1b2ee,JBU52   ,34.2621,-78.7276,11285.22,243.42,2024-10-03 19:35:07
ac101f,SWA1136 ,41.4342,-80.2501,11277.6,259.77,2024-10-03 19:35:07
a2d2da,N281MW  ,44.4306,-84.0717,11887.2,274.39,2024-10-03 19:35:07
ad90a3,AAL927  ,30.8459,-81.0694,7924.8,225.37,2024-10-03 19:35:07
471efc,WMT20QC ,40.2751,6.7209,10668.0,204.1,2024-10-03 19:35:07
a798ad,WMN589  ,30.6514,-84.9502,12024.36,242.32,2024-10-03 19:35:07
a4d84d,CTL105  ,43.2357,-88.9217,2712.72,89.61,2024-10-03 19:35:07
a88072,NKS1237 ,36.026,-83.9043,11277.6,228.39,2024-10-03 19:35:07
a94b50,UAL378  ,41.4704,-90.9502,10363.2,212.15,2024-10-03 19:35:07
a88bde,NOAA65  ,32.0869,-83.139,6705.6,130.26,2024-10-03 19:35:07
440248,EJU87TQ ,42.1748,-5.3111,11574.78,211.91,2024-10-03 19:35:07
4b1880,SWR8T   ,46.9062,-74.8536,11582.4,205.79,2024-10-03 19:35:07
4b1881,SWR14V  ,44.3765,-67.1805,12192.0,215.26,2024-10-03 19:35:07
a0f4a2,DAL289  ,44.4212,-68.9169,10980.42,220.78,2024-10-03 19:35:07
a6f23d,DAL499  ,41.9365,-87.101,10668.0,261.38,2024-10-03 19:35:07
ac1afa,SWA462  ,39.6432,-100.8543,11277.6,248.18,2024-10-03 19:35:07
3c5ee7,EWG74F  ,51.093,2.2193,11902.44,234.81,2024-10-03 19:35:07
aa30e9,CXK167  ,36.0204,-85.4998,2705.1,52.93,2024-10-03 19:35:07
a94b2e,UAL1119 ,37.2857,-104.1506,10058.4,252.16,2024-10-03 19:35:07
46b82a,AEE7PT  ,40.7959,8.4952,10363.2,210.71,2024-10-03 19:35:07
a34291,UPS5328 ,34.8349,-83.4491,10675.62,242.24,2024-10-03 19:35:07
46b82f,AEE665  ,42.6918,15.6922,10668.0,217.3,2024-10-03 19:35:07
ae5ad5,SHINR29 ,30.6479,-97.8497,609.6,64.31,2024-10-03 19:35:07
a8a87e,UAL928  ,47.3454,-79.531,11582.4,195.97,2024-10-03 19:35:07
3c5ef0,EWG16R  ,51.5271,4.3564,11894.82,233.15,2024-10-03 19:35:07
ac8fbd,N9083Z  ,42.2645,-76.8959,6370.32,83.85,2024-10-03 19:35:34
a23582,N241UK  ,33.4456,-116.6132,4648.2,49.65,2024-10-03 19:35:34
4b1804,SWR28L  ,47.8581,4.3661,10416.54,229.16,2024-10-03 19:35:34
4b1808,SWR2075 ,42.3877,-3.0739,10972.8,242.85,2024-10-03 19:35:34
4b1800,SWR181V ,40.7591,19.7985,11582.4,219.05,2024-10-03 19:35:34
aaef60,AAL311  ,42.6285,-96.5026,11582.4,209.38,2024-10-03 19:35:34
4952ca,TAP556  ,40.5027,-6.9576,10431.78,233.94,2024-10-03 19:35:34
4952cb,TAP574  ,47.2947,0.0365,10972.8,212.72,2024-10-03 19:35:34
4952cd,TAP755  ,48.2288,1.1978,11285.22,252.44,2024-10-03 19:35:34
a3a575,JBU1955 ,41.035,-73.9949,7924.8,217.17,2024-10-03 19:35:34
ad3c16,AAL2124 ,36.5658,-121.0645,9966.96,245.49,2024-10-03 19:35:34
a5954e,UAL2673 ,39.3207,-90.0375,10370.82,219.57,2024-10-03 19:35:34
ace6b9,N930LX  ,30.7108,-90.8043,9448.8,172.05,2024-10-03 19:35:34
a1befc,UAL469  ,39.6246,-98.7143,11582.4,237.26,2024-10-03 19:35:34
a97808,N709WY  ,30.9484,-85.5792,7627.62,143.12,2024-10-03 19:35:34
a808d7,ATN3308 ,37.709,-83.7029,8229.6,229.47,2024-10-03 19:35:34
